# Comparison: MARLEY vs TALYS U(r)
# System: n + ar40  (KD03 global)
# l = 5  (l.s eigenvalue = 5)
# Columns:  E(MeV)  r(fm)  Re(MARLEY)(MeV)  Im(MARLEY)(MeV)  Re(TALYS)(MeV)  Im(TALYS)(MeV)  rel_diff_Re  rel_diff_Im
   20.00000   0.26746   -4.65081300e+01   -1.70062300e+00   -4.56892850e+01   -1.71697525e+00   -1.79220358e-02    9.52387054e-03
   20.00000   0.53492   -4.60731900e+01   -1.71239400e+00   -4.54323200e+01   -1.72520520e+00   -1.41060373e-02    7.42589925e-03
   20.00000   0.80238   -4.60089800e+01   -1.71947600e+00   -4.53422800e+01   -1.73282340e+00   -1.47037158e-02    7.70268915e-03
   20.00000   1.06984   -4.60573200e+01   -1.72910400e+00   -4.52810700e+01   -1.74467330e+00   -1.71429253e-02    8.92390570e-03
   20.00000   1.33730   -4.61664300e+01   -1.74588600e+00   -4.52095450e+01   -1.76511530e+00   -2.11655525e-02    1.08940759e-02
   20.00000   1.60476   -4.63110300e+01   -1.77637200e+00   -4.50967550e+01   -1.80084455e+00   -2.69259950e-02    1.35894850e-02
   20.00000   1.87222   -4.64561300e+01   -1.83132900e+00   -4.48993750e+01   -1.86279610e+00   -3.46720862e-02    1.68924017e-02
   20.00000   2.13968   -4.65302400e+01   -1.92854300e+00   -4.45462350e+01   -1.96880520e+00   -4.45381074e-02    2.04500679e-02
   20.00000   2.40714   -4.63927400e+01   -2.09643200e+00   -4.39215450e+01   -2.14685250e+00   -5.62638450e-02    2.34857774e-02
   20.00000   2.67460   -4.58032000e+01   -2.37741100e+00   -4.28504050e+01   -2.43810450e+00   -6.89093837e-02    2.48937238e-02
   20.00000   2.94206   -4.44264600e+01   -2.82730200e+00   -4.11073350e+01   -2.89623250e+00   -8.07428893e-02    2.38000575e-02
   20.00000   3.20952   -4.19225500e+01   -3.50250300e+00   -3.84761850e+01   -3.57509800e+00   -8.95713803e-02    2.03057371e-02
   20.00000   3.47698   -3.81245600e+01   -4.42296600e+00   -3.48598450e+01   -4.49296700e+00   -9.36525966e-02    1.55801278e-02
   20.00000   3.74444   -3.31944100e+01   -5.50707500e+00   -3.03822500e+01   -5.56830100e+00   -9.25593068e-02    1.09954544e-02
   20.00000   4.01190   -2.76093300e+01   -6.51255500e+00   -2.53921100e+01   -6.56058865e+00   -8.73192500e-02    7.32154576e-03
   20.00000   4.27936   -2.19748000e+01   -7.07594500e+00   -2.03521500e+01   -7.10901875e+00   -7.97286773e-02    4.65236500e-03
   20.00000   4.54682   -1.68107200e+01   -6.91390400e+00   -1.56898050e+01   -6.93314550e+00   -7.14422518e-02    2.77529153e-03
   20.00000   4.81428   -1.24332800e+01   -6.04493400e+00   -1.16905800e+01   -6.05381640e+00   -6.35297821e-02    1.46723974e-03
   20.00000   5.08174   -8.94726300e+00   -4.77823000e+00   -8.46899200e+00   -4.78093270e+00   -5.64731907e-02    5.65308104e-04
   20.00000   5.34920   -6.30332500e+00   -3.48189300e+00   -6.00106050e+00   -3.48176030e+00   -5.03685140e-02   -3.81129051e-05
   20.00000   5.61666   -4.37095300e+00   -2.38986100e+00   -4.18215400e+00   -2.38882143e+00   -4.51439617e-02   -4.35181126e-04
   20.00000   5.88412   -2.99663700e+00   -1.57425300e+00   -2.87953600e+00   -1.57318135e+00   -4.06666213e-02   -6.81202459e-04
   20.00000   6.15158   -2.03812100e+00   -1.00949900e+00   -1.96577150e+00   -1.00865438e+00   -3.68046337e-02   -8.37373055e-04
   20.00000   6.41904   -1.37867700e+00   -6.36484600e-01   -1.33406050e+00   -6.35895400e-01   -3.34441354e-02   -9.26567483e-04
   20.00000   6.68650   -9.29218100e-01   -3.97180400e-01   -9.01724850e-01   -3.96792060e-01   -3.04896222e-02   -9.78699019e-04
   20.00000   6.95396   -6.24806000e-01   -2.46349500e-01   -6.07857250e-01   -2.46102225e-01   -2.78827800e-02   -1.00476336e-03
   20.00000   7.22142   -4.19487600e-01   -1.52281000e-01   -4.09032700e-01   -1.52126795e-01   -2.55600591e-02   -1.01366101e-03
   20.00000   7.48888   -2.81381300e-01   -9.39742100e-02   -2.74925000e-01   -9.38787525e-02   -2.34838592e-02   -1.01681688e-03
   20.00000   7.75634   -1.88643400e-01   -5.79568900e-02   -1.84650680e-01   -5.78982380e-02   -2.16230994e-02   -1.01301874e-03
   20.00000   8.02380   -1.26435500e-01   -3.57465400e-02   -1.23963210e-01   -3.57106337e-02   -1.99437398e-02   -1.00547922e-03
   20.00000   8.29126   -8.47322700e-02   -2.20593400e-02   -8.31996800e-02   -2.20374369e-02   -1.84206237e-02   -9.93901879e-04
   20.00000   8.55872   -5.67840300e-02   -1.36243500e-02   -5.58324400e-02   -1.36109659e-02   -1.70436757e-02   -9.83332123e-04
   20.00000   8.82618   -3.80564700e-02   -8.42367700e-03   -3.74648100e-02   -8.41551135e-03   -1.57924196e-02   -9.70309427e-04
   20.00000   9.09364   -2.55077700e-02   -5.21467100e-03   -2.51392655e-02   -5.20967365e-03   -1.46585229e-02   -9.59244347e-04
   20.00000   9.36110   -1.70987900e-02   -3.23260000e-03   -1.68690450e-02   -3.22954159e-03   -1.36193246e-02   -9.47012113e-04
   20.00000   9.62856   -1.14633400e-02   -2.00692800e-03   -1.13198515e-02   -2.00504945e-03   -1.26758288e-02   -9.36909561e-04
   20.00000   9.89602   -7.68617000e-03   -1.24800100e-03   -7.59646400e-03   -1.24685233e-03   -1.18089153e-02   -9.21255848e-04
   20.00000  10.16348   -5.15420800e-03   -7.77406900e-04   -5.09803015e-03   -7.76698675e-04   -1.10195209e-02   -9.11840103e-04
   20.00000  10.43094   -3.45671800e-03   -4.85148700e-04   -3.42148525e-03   -4.84711630e-04   -1.02975016e-02   -9.01711395e-04
   20.00000  10.69840   -2.31853200e-03   -3.03344000e-04   -2.29641325e-03   -3.03073286e-04   -9.63186831e-03   -8.93231152e-04
   20.00000  10.96586   -1.55527200e-03   -1.90050500e-04   -1.54136395e-03   -1.89882110e-04   -9.02320961e-03   -8.86813402e-04
   20.00000  11.23332   -1.04337500e-03   -1.19319700e-04   -1.03461420e-03   -1.19214482e-04   -8.46769743e-03   -8.82598311e-04
   20.00000  11.50078   -7.00022600e-04   -7.50755000e-05   -6.94498585e-04   -7.50096955e-05   -7.95396149e-03   -8.77279924e-04
   20.00000  11.76824   -4.69697800e-04   -4.73432200e-05   -4.66209445e-04   -4.73018120e-05   -7.48237737e-03   -8.75399868e-04
   20.00000  12.03570   -3.15178700e-04   -2.99238600e-05   -3.12972560e-04   -2.98977765e-05   -7.04898858e-03   -8.72424411e-04
   20.00000  12.30316   -2.11506800e-04   -1.89583400e-05   -2.10109700e-04   -1.89417205e-05   -6.64938363e-03   -8.77401818e-04
   20.00000  12.57062   -1.41944600e-04   -1.20399300e-05   -1.41058930e-04   -1.20293752e-05   -6.27872337e-03   -8.77414644e-04
   20.00000  12.83808   -9.52659600e-05   -7.66482900e-06   -9.47035930e-05   -7.65806720e-06   -5.93818019e-03   -8.82964307e-04
   20.00000  13.10554   -6.39409900e-05   -4.89152000e-06   -6.35833070e-05   -4.88717300e-06   -5.62542304e-03   -8.89471275e-04
   20.00000  13.37300   -4.29182100e-05   -3.12933000e-06   -4.26904290e-05   -3.12652160e-06   -5.33564561e-03   -8.98250631e-04
   20.00000  13.64046   -2.88086500e-05   -2.00688900e-06   -2.86634015e-05   -2.00506706e-06   -5.06738532e-03   -9.08667863e-04
   20.00000  13.90792   -1.93384500e-05   -1.29018600e-06   -1.92457100e-05   -1.28899898e-06   -4.81873623e-03   -9.20889018e-04
   20.00000  14.17538   -1.29818500e-05   -8.31430400e-07   -1.29225543e-05   -8.30656895e-07   -4.58854330e-03   -9.31196749e-04
