# Comparison: MARLEY vs TALYS U(r)
# System: n + ar40  (KD03 global)
# l = 1  (l.s eigenvalue = 1)
# Columns:  E(MeV)  r(fm)  Re(MARLEY)(MeV)  Im(MARLEY)(MeV)  Re(TALYS)(MeV)  Im(TALYS)(MeV)  rel_diff_Re  rel_diff_Im
   20.00000   0.26746   -4.50349500e+01   -1.73001000e+00   -4.50313770e+01   -1.73009905e+00   -7.93446756e-05    5.14710415e-05
   20.00000   0.53492   -4.49205800e+01   -1.73538600e+00   -4.49175840e+01   -1.73547304e+00   -6.66999365e-05    5.01534729e-05
   20.00000   0.80238   -4.48103800e+01   -1.74338500e+00   -4.48070160e+01   -1.74350068e+00   -7.50775280e-05    6.63492715e-05
   20.00000   1.06984   -4.46619900e+01   -1.75693800e+00   -4.46579740e+01   -1.75710266e+00   -8.99279488e-05    9.37110869e-05
   20.00000   1.33730   -4.44470100e+01   -1.78018400e+00   -4.44417490e+01   -1.78043106e+00   -1.18379679e-04    1.38764148e-04
   20.00000   1.60476   -4.41297800e+01   -1.81988300e+00   -4.41227910e+01   -1.82027291e+00   -1.58398865e-04    2.14204144e-04
   20.00000   1.87222   -4.36604000e+01   -1.88709700e+00   -4.36511550e+01   -1.88769522e+00   -2.11792792e-04    3.16904972e-04
   20.00000   2.13968   -4.29686600e+01   -1.99958900e+00   -4.29562870e+01   -2.00052104e+00   -2.88036999e-04    4.65898624e-04
   20.00000   2.40714   -4.19587000e+01   -2.18488100e+00   -4.19424690e+01   -2.18633050e+00   -3.86982464e-04    6.62983021e-04
   20.00000   2.67460   -4.05081500e+01   -2.48303500e+00   -4.04876010e+01   -2.48523690e+00   -5.07538098e-04    8.85991995e-04
   20.00000   2.94206   -3.84796300e+01   -2.94592800e+00   -3.84545070e+01   -2.94915050e+00   -6.53317438e-04    1.09268754e-03
   20.00000   3.20952   -3.57546200e+01   -3.62553900e+00   -3.57257170e+01   -3.62996360e+00   -8.09025050e-04    1.21891029e-03
   20.00000   3.47698   -3.22906400e+01   -4.53933900e+00   -3.22593290e+01   -4.54484140e+00   -9.70602953e-04    1.21069131e-03
   20.00000   3.74444   -2.81795100e+01   -5.60711100e+00   -2.81476500e+01   -5.61287620e+00   -1.13188845e-03    1.02713828e-03
   20.00000   4.01190   -2.36657600e+01   -6.59122000e+00   -2.36354620e+01   -6.59562973e+00   -1.28188736e-03    6.68583620e-04
   20.00000   4.27936   -1.90982800e+01   -7.13332500e+00   -1.90711500e+01   -7.13457175e+00   -1.42256760e-03    1.74747699e-04
   20.00000   4.54682   -1.48313800e+01   -6.95338700e+00   -1.48085210e+01   -6.95072510e+00   -1.54363829e-03   -3.82967239e-04
   20.00000   4.81428   -1.11276100e+01   -6.07097900e+00   -1.11093160e+01   -6.06541128e+00   -1.64672605e-03   -9.17945996e-04
