# Comparison: MARLEY vs TALYS U(r)
# System: n + ar40  (KD03 global)
# MARLEY l = 1,  TALYS l.s = 1.0
# Columns:  E(MeV)  r(fm)  Re(MARLEY)(MeV)  Im(MARLEY)(MeV)  Re(TALYS)(MeV)  Im(TALYS)(MeV)  diff_Re  diff_Im
   20.00000   0.26746   -4.51953800e+01   -1.72681000e+00   -4.47024230e+01   -1.73666095e+00   -4.92957000e-01    9.85095000e-03
   20.00000   0.53492   -4.50461000e+01   -1.73288200e+00   -4.46602160e+01   -1.74060696e+00   -3.85884000e-01    7.72496000e-03
   20.00000   0.80238   -4.49409100e+01   -1.74078100e+00   -4.45393840e+01   -1.74883932e+00   -4.01526000e-01    8.05832000e-03
   20.00000   1.06984   -4.48139500e+01   -1.75390700e+00   -4.43464260e+01   -1.76331734e+00   -4.67524000e-01    9.41034000e-03
   20.00000   1.33730   -4.46342600e+01   -1.77644900e+00   -4.40578510e+01   -1.78808894e+00   -5.76409000e-01    1.16399400e-02
   20.00000   1.60476   -4.43673200e+01   -1.81514500e+00   -4.36358090e+01   -1.82998709e+00   -7.31511000e-01    1.48420900e-02
   20.00000   1.87222   -4.39648600e+01   -1.88102400e+00   -4.30270450e+01   -1.90014478e+00   -9.37815000e-01    1.91207800e-02
   20.00000   2.13968   -4.33565300e+01   -1.99185200e+00   -4.21613130e+01   -2.01637896e+00   -1.19521700e+00    2.45269600e-02
   20.00000   2.40714   -4.24415800e+01   -2.17524900e+00   -4.09529310e+01   -2.20606950e+00   -1.48864900e+00    3.08205000e-02
   20.00000   2.67460   -4.10847900e+01   -2.47153200e+00   -3.93061990e+01   -2.50880310e+00   -1.77859100e+00    3.72711000e-02
   20.00000   2.94206   -3.91272500e+01   -2.93300900e+00   -3.71280930e+01   -2.97560950e+00   -1.99915700e+00    4.26005000e-02
   20.00000   3.20952   -3.64263200e+01   -3.61214000e+00   -3.43504830e+01   -3.65739640e+00   -2.07583700e+00    4.52564000e-02
   20.00000   3.47698   -3.29259700e+01   -4.52666600e+00   -3.09590710e+01   -4.57077860e+00   -1.96689900e+00    4.41126000e-02
   20.00000   3.74444   -2.87256400e+01   -5.59621700e+00   -2.70303500e+01   -5.63516380e+00   -1.69529000e+00    3.89468000e-02
   20.00000   4.01190   -2.40952200e+01   -6.58265400e+00   -2.27571380e+01   -6.61315027e+00   -1.33808200e+00    3.04962700e-02
   20.00000   4.27936   -1.94115400e+01   -7.12707600e+00   -1.84306500e+01   -7.14734825e+00   -9.80890000e-01    2.02722500e-02
