# TALYS total OMP: n + ar40
# KD03 global (localomp n)
# l.s = 1.0
# Columns:  E(MeV)  r(fm)  Re(U)(MeV)  Im(U)(MeV)
    2.00000  12.60540   -1.52247107e-04   -6.55006926e-06
    2.00000  12.87360   -1.02143651e-04   -4.03844435e-06
    2.00000  13.14180   -6.85277199e-05   -2.49315815e-06
    2.00000  13.41000   -4.59749380e-05   -1.54130837e-06
    2.00000  13.67820   -3.08443221e-05   -9.54275214e-07
    2.00000  13.94640   -2.06931125e-05   -5.91758106e-07
    2.00000  14.21460   -1.38828103e-05   -3.67570730e-07
    2.00000  14.48280   -9.31376193e-06   -2.28720783e-07
    2.00000  14.75100   -6.24845357e-06   -1.42586213e-07
    2.00000  15.01920   -4.19197325e-06   -8.90628429e-08
    2.00000  15.28740   -2.81231463e-06   -5.57442812e-08
    2.00000  15.55560   -1.88671555e-06   -3.49641339e-08
    2.00000  15.82380   -1.26575421e-06   -2.19785938e-08
    2.00000  16.09200   -8.49166767e-07   -1.38470699e-08
    2.00000  16.36020   -5.69684296e-07   -8.74429312e-09
    2.00000  16.62840   -3.82186525e-07   -5.53505917e-09
    2.00000  16.89660   -2.56398242e-07   -3.51211186e-09
    2.00000  17.16480   -1.72010665e-07   -2.23395237e-09
    2.00000  17.43300   -1.15396543e-07   -1.42446272e-09
    2.00000  17.70120   -7.74162614e-08   -9.10533711e-10
    2.00000  17.96940   -5.19361593e-08   -5.83458332e-10
    2.00000  18.23760   -3.48423331e-08   -3.74786220e-10
    2.00000  18.50580   -2.33746548e-08   -2.41326648e-10
    2.00000  18.77400   -1.56812691e-08   -1.55758913e-10
    2.00000  19.04220   -1.05200163e-08   -1.00764952e-10
    2.00000  19.31040   -7.05753873e-09   -6.53349994e-11
    2.00000  19.57860   -4.73465944e-09   -4.24552403e-11
    2.00000  19.84680   -3.17632144e-09   -2.76461149e-11
    2.00000  20.11500   -2.13088666e-09   -1.80391608e-11
    2.00000  20.38320   -1.42953758e-09   -1.17934766e-11
    2.00000  20.65140   -9.59023515e-10   -7.72456855e-12
    2.00000  20.91960   -6.43374171e-10   -5.06836707e-12
    3.00000   0.26985   -5.07383090e+01   -3.81596896e-01
    3.00000   0.53970   -5.06860880e+01   -3.88149994e-01
    3.00000   0.80955   -5.05464420e+01   -3.99309179e-01
    3.00000   1.07940   -5.03239420e+01   -4.17897987e-01
    3.00000   1.34925   -4.99907410e+01   -4.48698678e-01
    3.00000   1.61910   -4.95019070e+01   -4.99524138e-01
    3.00000   1.88895   -4.87945630e+01   -5.82943900e-01
    3.00000   2.15880   -4.77858940e+01   -7.18739530e-01
    3.00000   2.42865   -4.63743260e+01   -9.36933930e-01
    3.00000   2.69850   -4.44471550e+01   -1.28025097e+00
    3.00000   2.96835   -4.18958830e+01   -1.80242426e+00
    3.00000   3.23820   -3.86437710e+01   -2.55440696e+00
    3.00000   3.50805   -3.46824620e+01   -3.54637121e+00
    3.00000   3.77790   -3.01161120e+01   -4.68209902e+00
    3.00000   4.04775   -2.51874510e+01   -5.70532998e+00
    3.00000   4.31760   -2.02474710e+01   -6.25630606e+00
    3.00000   4.58745   -1.56615340e+01   -6.08646418e+00
    3.00000   4.85730   -1.17025890e+01   -5.25881215e+00
    3.00000   5.12715   -8.49500610e+00   -4.09571836e+00
    3.00000   5.39700   -6.02734970e+00   -2.93986134e+00
    3.00000   5.66685   -4.20352540e+00   -1.98935055e+00
    3.00000   5.93670   -2.89507830e+00   -1.29330012e+00
    3.00000   6.20655   -1.97625030e+00   -8.19166989e-01
    3.00000   6.47640   -1.34069111e+00   -5.10390904e-01
    3.00000   6.74625   -9.05636610e-01   -3.14788243e-01
    3.00000   7.01610   -6.09969710e-01   -1.92954131e-01
    3.00000   7.28595   -4.10011230e-01   -1.17838795e-01
    3.00000   7.55580   -2.75228640e-01   -7.18126517e-02
    3.00000   7.82565   -1.84583160e-01   -4.37121388e-02
    3.00000   8.09550   -1.23713528e-01   -2.65919540e-02
    3.00000   8.36535   -8.28813460e-02   -1.61737521e-02
    3.00000   8.63520   -5.55096860e-02   -9.83753390e-03
    3.00000   8.90505   -3.71699318e-02   -5.98477841e-03
    3.00000   9.17490   -2.48858959e-02   -3.64204020e-03
    3.00000   9.44475   -1.66599045e-02   -2.21725539e-03
    3.00000   9.71460   -1.11521954e-02   -1.35049332e-03
    3.00000   9.98445   -7.46493740e-03   -8.23005312e-04
    3.00000  10.25430   -4.99660265e-03   -5.01849623e-04
    3.00000  10.52415   -3.34434554e-03   -3.06218502e-04
    3.00000  10.79400   -2.23840033e-03   -1.86984035e-04
    3.00000  11.06385   -1.49815478e-03   -1.14266432e-04
    3.00000  11.33370   -1.00269867e-03   -6.98888920e-05
    3.00000  11.60355   -6.71083401e-04   -4.27860389e-05
    3.00000  11.87340   -4.49138484e-04   -2.62200560e-05
    3.00000  12.14325   -3.00593858e-04   -1.60856867e-05
    3.00000  12.41310   -2.01175634e-04   -9.87990290e-06
    3.00000  12.68295   -1.34638409e-04   -6.07594684e-06
    3.00000  12.95280   -9.01073013e-05   -3.74162834e-06
    3.00000  13.22265   -6.03043511e-05   -2.30746018e-06
    3.00000  13.49250   -4.03585253e-05   -1.42519936e-06
    3.00000  13.76235   -2.70096993e-05   -8.81707653e-07
    3.00000  14.03220   -1.80760706e-05   -5.46418273e-07
    3.00000  14.30205   -1.20972234e-05   -3.39247767e-07
    3.00000  14.57190   -8.09589657e-06   -2.11028765e-07
    3.00000  14.84175   -5.41805970e-06   -1.31534175e-07
    3.00000  15.11160   -3.62594572e-06   -8.21572037e-08
    3.00000  15.38145   -2.42660349e-06   -5.14276468e-08
    3.00000  15.65130   -1.62395880e-06   -3.22644062e-08
    3.00000  15.92115   -1.08679593e-06   -2.02888727e-08
    3.00000  16.19100   -7.27314178e-07   -1.27885544e-08
    3.00000  16.46085   -4.86738053e-07   -8.08051191e-09
