# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: -8 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26781 fm step
# l = 0 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
   6.00000   2   12.051450    2.150337e+00   -2.479926e-05
   6.00000   2   12.319260    2.103710e+00   -1.529704e-05
   6.00000   2   12.587070    2.059030e+00   -9.446683e-06
   6.00000   2   12.854880    2.016188e+00   -5.841042e-06
   6.00000   2   13.122690    1.975077e+00   -3.616409e-06
   6.00000   2   13.390500    1.935600e+00   -2.242224e-06
   6.00000   2   13.658310    1.897663e+00   -1.392301e-06
   6.00000   2   13.926120    1.861181e+00   -8.659229e-07
   6.00000   2   14.193930    1.826072e+00   -5.394559e-07
   6.00000   2   14.461740    1.792260e+00   -3.366682e-07
   6.00000   2   14.729550    1.759677e+00   -2.105015e-07
   6.00000   2   14.997360    1.728257e+00   -1.318718e-07
   6.00000   2   15.265170    1.697938e+00   -8.278024e-08
   6.00000   2   15.532980    1.668664e+00   -5.207294e-08
   6.00000   2   15.800790    1.640382e+00   -3.282750e-08
   6.00000   2   16.068600    1.613043e+00   -2.074102e-08
   6.00000   2   16.336410    1.586600e+00   -1.313445e-08
   6.00000   2   16.604220    1.561010e+00   -8.336849e-09
   6.00000   2   16.872030    1.536232e+00   -5.304132e-09
   6.00000   2   17.139840    1.512229e+00   -3.382664e-09
   6.00000   2   17.407650    1.488964e+00   -2.162422e-09
   6.00000   2   17.675460    1.466404e+00   -1.385666e-09
   6.00000   2   17.943270    1.444517e+00   -8.900380e-10
   6.00000   2   18.211080    1.423274e+00   -5.730339e-10
   6.00000   2   18.478890    1.402647e+00   -3.697935e-10
   6.00000   2   18.746700    1.382609e+00   -2.391810e-10
   6.00000   2   19.014510    1.363136e+00   -1.550455e-10
   6.00000   2   19.282320    1.344203e+00   -1.007235e-10
   6.00000   2   19.550130    1.325790e+00   -6.557086e-11
   6.00000   2   19.817940    1.307874e+00   -4.277278e-11
   6.00000   2   20.085750    1.290435e+00   -2.795540e-11
   6.00000   2   20.353560    1.273456e+00   -1.830496e-11
   6.00000   2   20.621370    1.256917e+00   -1.200713e-11
   6.00000   2   20.889180    1.240803e+00   -7.889298e-12
   7.00000   1    0.267810   -4.943696e+01   -6.272893e-01
   7.00000   1    0.535620   -4.935099e+01   -6.342649e-01
   7.00000   1    0.803430   -4.922346e+01   -6.458929e-01
   7.00000   1    1.071240   -4.903470e+01   -6.652282e-01
   7.00000   1    1.339050   -4.875615e+01   -6.972849e-01
   7.00000   1    1.606860   -4.834700e+01   -7.502291e-01
   7.00000   1    1.874670   -4.775004e+01   -8.371950e-01
   7.00000   1    2.142480   -4.688757e+01   -9.788775e-01
   7.00000   1    2.410290   -4.565896e+01   -1.206766e+00
   7.00000   1    2.678100   -4.394355e+01   -1.565924e+00
   7.00000   1    2.945910   -4.161437e+01   -2.113803e+00
   7.00000   1    3.213720   -3.856887e+01   -2.907015e+00
   7.00000   1    3.481530   -3.477723e+01   -3.963409e+00
   7.00000   1    3.749340   -3.033456e+01   -5.193857e+00
   7.00000   1    4.017150   -2.548455e+01   -6.339188e+00
   7.00000   1    4.284960   -2.058213e+01   -7.012462e+00
   7.00000   1    4.552770   -1.599752e+01   -6.914200e+00
   7.00000   1    4.820580   -1.201159e+01   -6.066259e+00
   7.00000   1    5.088390   -8.759997e+00   -4.795671e+00
   7.00000   1    5.356200   -6.242493e+00   -3.488064e+00
   7.00000   1    5.624010   -4.371076e+00   -2.386683e+00
   7.00000   1    5.891820   -3.021599e+00   -1.565990e+00
   7.00000   1    6.159630   -2.069685e+00   -9.996224e-01
   7.00000   1    6.427440   -1.408593e+00   -6.270386e-01
   7.00000   1    6.695250   -9.544253e-01   -3.890856e-01
   7.00000   1    6.963060   -6.447348e-01   -2.398475e-01
   7.00000   1    7.230870   -4.346347e-01   -1.472742e-01
   7.00000   1    7.498680   -2.925909e-01   -9.022874e-02
   7.00000   1    7.766490   -1.967830e-01   -5.521313e-02
   7.00000   1    8.034300   -1.322629e-01   -3.376779e-02
   7.00000   1    8.302110   -8.885927e-02   -2.064934e-02
   7.00000   1    8.569920   -5.968187e-02   -1.262906e-02
   7.00000   1    8.837730   -4.007727e-02   -7.726410e-03
   7.00000   1    9.105540   -2.690899e-02   -4.729170e-03
   7.00000   1    9.373350   -1.806586e-02   -2.896264e-03
   7.00000   1    9.641160   -1.212815e-02   -1.774907e-03
   7.00000   1    9.908970   -8.141667e-03   -1.088510e-03
   7.00000   1   10.176780   -5.465384e-03   -6.681010e-04
   7.00000   1   10.444590   -3.668768e-03   -4.104284e-04
   7.00000   1   10.712400   -2.462718e-03   -2.523783e-04
   7.00000   1   10.980210   -1.653125e-03   -1.553533e-04
   7.00000   1   11.248020   -1.109671e-03   -9.573673e-05
   7.00000   1   11.515830   -7.448716e-04   -5.906950e-05
   7.00000   1   11.783640   -4.999971e-04   -3.649326e-05
   7.00000   1   12.051450   -3.356238e-04   -2.257699e-05
   7.00000   1   12.319260   -2.252878e-04   -1.398824e-05
   7.00000   1   12.587070   -1.512245e-04   -8.680496e-06
   7.00000   1   12.854880   -1.015095e-04   -5.395742e-06
   7.00000   1   13.122690   -6.813821e-05   -3.359879e-06
   7.00000   1   13.390500   -4.573775e-05   -2.096051e-06
   7.00000   1   13.658310   -3.070144e-05   -1.310162e-06
   7.00000   1   13.926120   -2.060833e-05   -8.205976e-07
   7.00000   1   14.193930   -1.383333e-05   -5.150544e-07
   7.00000   1   14.461740   -9.285615e-06   -3.239861e-07
   7.00000   1   14.729550   -6.232963e-06   -2.042582e-07
   7.00000   1   14.997360   -4.183873e-06   -1.290740e-07
   7.00000   1   15.265170   -2.808422e-06   -8.175711e-08
   7.00000   1   15.532980   -1.885152e-06   -5.191081e-08
   7.00000   1   15.800790   -1.265407e-06   -3.304060e-08
   7.00000   1   16.068600   -8.494036e-07   -2.108160e-08
   7.00000   1   16.336410   -5.701616e-07   -1.348426e-08
   7.00000   1   16.604220   -3.827206e-07   -8.646009e-09
   7.00000   1   16.872030   -2.569010e-07   -5.557268e-09
   7.00000   1   17.139840   -1.724446e-07   -3.580560e-09
   7.00000   1   17.407650   -1.157533e-07   -2.312420e-09
   7.00000   1   17.675460   -7.769936e-08   -1.496877e-09
   7.00000   1   17.943270   -5.215564e-08   -9.711435e-10
   7.00000   1   18.211080   -3.500944e-08   -6.314343e-10
   7.00000   1   18.478890   -2.350007e-08   -4.114221e-10
   7.00000   1   18.746700   -1.577440e-08   -2.686125e-10
   7.00000   1   19.014510   -1.058856e-08   -1.757140e-10
   7.00000   1   19.282320   -7.107564e-09   -1.151566e-10
   7.00000   1   19.550130   -4.770948e-09   -7.560208e-11
   7.00000   1   19.817940   -3.202496e-09   -4.971649e-11
   7.00000   1   20.085750   -2.149673e-09   -3.274523e-11
   7.00000   1   20.353560   -1.442967e-09   -2.159914e-11
   7.00000   1   20.621370   -9.685905e-10   -1.426676e-11
   7.00000   1   20.889180   -6.501657e-10   -9.435746e-12
   7.00000   2    0.267810   -4.801586e+01   -5.568043e-01
   7.00000   2    0.535620   -4.794982e+01   -5.653952e-01
   7.00000   2    0.803430   -4.785789e+01   -5.796335e-01
   7.00000   2    1.071240   -4.771741e+01   -6.031842e-01
   7.00000   2    1.339050   -4.749558e+01   -6.420392e-01
   7.00000   2    1.606860   -4.714545e+01   -7.059185e-01
   7.00000   2    1.874670   -4.660124e+01   -8.103963e-01
   7.00000   2    2.142480   -4.577358e+01   -9.799154e-01
   7.00000   2    2.410290   -4.454678e+01   -1.251516e+00
   7.00000   2    2.678100   -4.278207e+01   -1.677966e+00
   7.00000   2    2.945910   -4.033346e+01   -2.326175e+00
   7.00000   2    3.213720   -3.708299e+01   -3.261523e+00
   7.00000   2    3.481530   -3.299641e+01   -4.503611e+00
   7.00000   2    3.749340   -2.818306e+01   -5.947431e+00
   7.00000   2    4.017150   -2.292320e+01   -7.291425e+00
   7.00000   2    4.284960   -1.762493e+01   -8.087546e+00
   7.00000   2    4.552770   -1.270301e+01   -7.989563e+00
   7.00000   2    4.820580   -8.435743e+00   -7.021696e+00
   7.00000   2    5.088390   -4.979608e+00   -5.560273e+00
   7.00000   2    5.356200   -2.339332e+00   -4.050777e+00
   7.00000   2    5.624010   -4.177579e-01   -2.775941e+00
   7.00000   2    5.891820    9.245673e-01   -1.823898e+00
   7.00000   2    6.159630    1.827937e+00   -1.165657e+00
   7.00000   2    6.427440    2.412820e+00   -7.319502e-01
   7.00000   2    6.695250    2.773778e+00   -4.545896e-01
   7.00000   2    6.963060    2.981006e+00   -2.804380e-01
   7.00000   2    7.230870    3.084741e+00   -1.723059e-01
   7.00000   2    7.498680    3.120062e+00   -1.056178e-01
   7.00000   2    7.766490    3.111045e+00   -6.465483e-02
   7.00000   2    8.034300    3.073994e+00   -3.955251e-02
   7.00000   2    8.302110    3.019838e+00   -2.418994e-02
   7.00000   2    8.569920    2.955827e+00   -1.479443e-02
   7.00000   2    8.837730    2.886721e+00   -9.049838e-03
   7.00000   2    9.105540    2.815605e+00   -5.537536e-03
   7.00000   2    9.373350    2.744444e+00   -3.389737e-03
   7.00000   2    9.641160    2.674460e+00   -2.075974e-03
   7.00000   2    9.908970    2.606385e+00   -1.272078e-03
   7.00000   2   10.176780    2.540627e+00   -7.799522e-04
   7.00000   2   10.444590    2.477387e+00   -4.785330e-04
   7.00000   2   10.712400    2.416734e+00   -2.938140e-04
   7.00000   2   10.980210    2.358651e+00   -1.805418e-04
   7.00000   2   11.248020    2.303073e+00   -1.110342e-04
   7.00000   2   11.515830    2.249903e+00   -6.835027e-05
   7.00000   2   11.783640    2.199031e+00   -4.211726e-05
   7.00000   2   12.051450    2.150340e+00   -2.598063e-05
   7.00000   2   12.319260    2.103712e+00   -1.604516e-05
   7.00000   2   12.587070    2.059031e+00   -9.921536e-06
   7.00000   2   12.854880    2.016188e+00   -6.143156e-06
   7.00000   2   13.122690    1.975078e+00   -3.809079e-06
   7.00000   2   13.390500    1.935600e+00   -2.365391e-06
   7.00000   2   13.658310    1.897664e+00   -1.471226e-06
   7.00000   2   13.926120    1.861181e+00   -9.166175e-07
   7.00000   2   14.193930    1.826072e+00   -5.720946e-07
   7.00000   2   14.461740    1.792261e+00   -3.577307e-07
   7.00000   2   14.729550    1.759677e+00   -2.241246e-07
   7.00000   2   14.997360    1.728257e+00   -1.407028e-07
   7.00000   2   15.265170    1.697938e+00   -8.851717e-08
   7.00000   2   15.532980    1.668664e+00   -5.580767e-08
   7.00000   2   15.800790    1.640382e+00   -3.526371e-08
   7.00000   2   16.068600    1.613043e+00   -2.233327e-08
   7.00000   2   16.336410    1.586600e+00   -1.417704e-08
   7.00000   2   16.604220    1.561010e+00   -9.020736e-09
   7.00000   2   16.872030    1.536232e+00   -5.753481e-09
   7.00000   2   17.139840    1.512229e+00   -3.678378e-09
   7.00000   2   17.407650    1.488964e+00   -2.357321e-09
   7.00000   2   17.675460    1.466404e+00   -1.514302e-09
   7.00000   2   17.943270    1.444517e+00   -9.750512e-10
   7.00000   2   18.211080    1.423274e+00   -6.292873e-10
   7.00000   2   18.478890    1.402647e+00   -4.070595e-10
   7.00000   2   18.746700    1.382609e+00   -2.638950e-10
   7.00000   2   19.014510    1.363136e+00   -1.714517e-10
   7.00000   2   19.282320    1.344203e+00   -1.116247e-10
   7.00000   2   19.550130    1.325790e+00   -7.282045e-11
   7.00000   2   19.817940    1.307874e+00   -4.759777e-11
   7.00000   2   20.085750    1.290435e+00   -3.116903e-11
   7.00000   2   20.353560    1.273456e+00   -2.044681e-11
   7.00000   2   20.621370    1.256917e+00   -1.343553e-11
   7.00000   2   20.889180    1.240803e+00   -8.842440e-12
   8.00000   1    0.267810   -4.907287e+01   -6.969789e-01
   8.00000   1    0.535620   -4.898753e+01   -7.039280e-01
   8.00000   1    0.803430   -4.886095e+01   -7.155317e-01
   8.00000   1    1.071240   -4.867357e+01   -7.348559e-01
   8.00000   1    1.339050   -4.839707e+01   -7.669376e-01
   8.00000   1    1.606860   -4.799094e+01   -8.199872e-01
   8.00000   1    1.874670   -4.739838e+01   -9.072210e-01
   8.00000   1    2.142480   -4.654225e+01   -1.049479e+00
   8.00000   1    2.410290   -4.532269e+01   -1.278492e+00
   8.00000   1    2.678100   -4.361991e+01   -1.639702e+00
   8.00000   1    2.945910   -4.130790e+01   -2.191074e+00
   8.00000   1    3.213720   -3.828482e+01   -2.989754e+00
   8.00000   1    3.481530   -3.452110e+01   -4.053764e+00
   8.00000   1    3.749340   -3.011115e+01   -5.293050e+00
   8.00000   1    4.017150   -2.529687e+01   -6.445705e+00
   8.00000   1    4.284960   -2.043055e+01   -7.120699e+00
   8.00000   1    4.552770   -1.587970e+01   -7.015504e+00
   8.00000   1    4.820580   -1.192313e+01   -6.152588e+00
   8.00000   1    5.088390   -8.695482e+00   -4.862991e+00
   8.00000   1    5.356200   -6.196519e+00   -3.536865e+00
   8.00000   1    5.624010   -4.338884e+00   -2.420200e+00
   8.00000   1    5.891820   -2.999346e+00   -1.588176e+00
   8.00000   1    6.159630   -2.054443e+00   -1.013962e+00
   8.00000   1    6.427440   -1.398219e+00   -6.361726e-01
   8.00000   1    6.695250   -9.473962e-01   -3.948547e-01
   8.00000   1    6.963060   -6.399865e-01   -2.434748e-01
   8.00000   1    7.230870   -4.314337e-01   -1.495503e-01
   8.00000   1    7.498680   -2.904361e-01   -9.165642e-02
   8.00000   1    7.766490   -1.953337e-01   -5.610913e-02
   8.00000   1    8.034300   -1.312888e-01   -3.433079e-02
   8.00000   1    8.302110   -8.820485e-02   -2.100368e-02
   8.00000   1    8.569920   -5.924233e-02   -1.285250e-02
   8.00000   1    8.837730   -3.978211e-02   -7.867604e-03
   8.00000   1    9.105540   -2.671081e-02   -4.818591e-03
   8.00000   1    9.373350   -1.793281e-02   -2.953027e-03
   8.00000   1    9.641160   -1.203883e-02   -1.811026e-03
   8.00000   1    9.908970   -8.081706e-03   -1.111548e-03
   8.00000   1   10.176780   -5.425133e-03   -6.828315e-04
   8.00000   1   10.444590   -3.641749e-03   -4.198700e-04
   8.00000   1   10.712400   -2.444581e-03   -2.584447e-04
   8.00000   1   10.980210   -1.640950e-03   -1.592605e-04
   8.00000   1   11.248020   -1.101499e-03   -9.825920e-05
   8.00000   1   11.515830   -7.393859e-04   -6.070177e-05
   8.00000   1   11.783640   -4.963147e-04   -3.755188e-05
   8.00000   1   12.051450   -3.331521e-04   -2.326506e-05
   8.00000   1   12.319260   -2.236286e-04   -1.443642e-05
   8.00000   1   12.587070   -1.501108e-04   -8.973018e-06
   8.00000   1   12.854880   -1.007619e-04   -5.587039e-06
   8.00000   1   13.122690   -6.763639e-05   -3.485212e-06
   8.00000   1   13.390500   -4.540090e-05   -2.178312e-06
   8.00000   1   13.658310   -3.047534e-05   -1.364244e-06
   8.00000   1   13.926120   -2.045655e-05   -8.562093e-07
   8.00000   1   14.193930   -1.373145e-05   -5.385390e-07
   8.00000   1   14.461740   -9.217229e-06   -3.394949e-07
   8.00000   1   14.729550   -6.187059e-06   -2.145134e-07
   8.00000   1   14.997360   -4.153060e-06   -1.358635e-07
   8.00000   1   15.265170   -2.787739e-06   -8.625727e-08
   8.00000   1   15.532980   -1.871268e-06   -5.489670e-08
   8.00000   1   15.800790   -1.256087e-06   -3.502370e-08
   8.00000   1   16.068600   -8.431479e-07   -2.239988e-08
   8.00000   1   16.336410   -5.659625e-07   -1.436133e-08
   8.00000   1   16.604220   -3.799020e-07   -9.229989e-09
   8.00000   1   16.872030   -2.550090e-07   -5.946373e-09
   8.00000   1   17.139840   -1.711746e-07   -3.839989e-09
   8.00000   1   17.407650   -1.149008e-07   -2.485493e-09
   8.00000   1   17.675460   -7.712712e-08   -1.612404e-09
   8.00000   1   17.943270   -5.177153e-08   -1.048296e-09
   8.00000   1   18.211080   -3.475161e-08   -6.829828e-10
   8.00000   1   18.478890   -2.332699e-08   -4.458781e-10
   8.00000   1   18.746700   -1.565823e-08   -2.916524e-10
   8.00000   1   19.014510   -1.051058e-08   -1.911256e-10
   8.00000   1   19.282320   -7.055218e-09   -1.254689e-10
   8.00000   1   19.550130   -4.735811e-09   -8.250431e-11
   8.00000   1   19.817940   -3.178910e-09   -5.433750e-11
   8.00000   1   20.085750   -2.133841e-09   -3.583973e-11
   8.00000   1   20.353560   -1.432340e-09   -2.367184e-11
   8.00000   1   20.621370   -9.614571e-10   -1.565534e-11
   8.00000   1   20.889180   -6.453775e-10   -1.036618e-11
   8.00000   2    0.267810   -4.759772e+01   -6.295069e-01
   8.00000   2    0.535620   -4.753241e+01   -6.382138e-01
   8.00000   2    0.803430   -4.744155e+01   -6.526621e-01
   8.00000   2    1.071240   -4.730267e+01   -6.765866e-01
   8.00000   2    1.339050   -4.708320e+01   -7.160970e-01
   8.00000   2    1.606860   -4.673653e+01   -7.811119e-01
   8.00000   2    1.874670   -4.619737e+01   -8.875324e-01
   8.00000   2    2.142480   -4.537700e+01   -1.060329e+00
   8.00000   2    2.410290   -4.416059e+01   -1.337363e+00
   8.00000   2    2.678100   -4.241039e+01   -1.772598e+00
   8.00000   2    2.945910   -3.998148e+01   -2.434489e+00
   8.00000   2    3.213720   -3.675677e+01   -3.389954e+00
   8.00000   2    3.481530   -3.270226e+01   -4.659054e+00
   8.00000   2    3.749340   -2.792649e+01   -6.134233e+00
   8.00000   2    4.017150   -2.270765e+01   -7.506571e+00
   8.00000   2    4.284960   -1.745085e+01   -8.317077e+00
   8.00000   2    4.552770   -1.256771e+01   -8.211176e+00
   8.00000   2    4.820580   -8.334147e+00   -7.214036e+00
   8.00000   2    5.088390   -4.905515e+00   -5.711690e+00
   8.00000   2    5.356200   -2.286533e+00   -4.160923e+00
   8.00000   2    5.624010   -3.807869e-01   -2.851532e+00
   8.00000   2    5.891820    9.501243e-01   -1.873742e+00
   8.00000   2    6.159630    1.845442e+00   -1.197676e+00
   8.00000   2    6.427440    2.424734e+00   -7.521853e-01
   8.00000   2    6.695250    2.781851e+00   -4.672513e-01
   8.00000   2    6.963060    2.986459e+00   -2.883153e-01
   8.00000   2    7.230870    3.088417e+00   -1.771915e-01
   8.00000   2    7.498680    3.122537e+00   -1.086435e-01
   8.00000   2    7.766490    3.112709e+00   -6.652798e-02
   8.00000   2    8.034300    3.075113e+00   -4.071249e-02
   8.00000   2    8.302110    3.020590e+00   -2.490882e-02
   8.00000   2    8.569920    2.956332e+00   -1.524041e-02
   8.00000   2    8.837730    2.887060e+00   -9.326877e-03
   8.00000   2    9.105540    2.815832e+00   -5.709882e-03
   8.00000   2    9.373350    2.744597e+00   -3.497125e-03
   8.00000   2    9.641160    2.674563e+00   -2.143003e-03
   8.00000   2    9.908970    2.606454e+00   -1.313991e-03
   8.00000   2   10.176780    2.540673e+00   -8.062119e-04
   8.00000   2   10.444590    2.477419e+00   -4.950183e-04
   8.00000   2   10.712400    2.416755e+00   -3.041848e-04
   8.00000   2   10.980210    2.358665e+00   -1.870801e-04
   8.00000   2   11.248020    2.303082e+00   -1.151655e-04
   8.00000   2   11.515830    2.249909e+00   -7.096660e-05
   8.00000   2   11.783640    2.199035e+00   -4.377803e-05
   8.00000   2   12.051450    2.150342e+00   -2.703733e-05
   8.00000   2   12.319260    2.103713e+00   -1.671910e-05
   8.00000   2   12.587070    2.059033e+00   -1.035239e-05
   8.00000   2   12.854880    2.016189e+00   -6.419260e-06
   8.00000   2   13.122690    1.975078e+00   -3.986436e-06
   8.00000   2   13.390500    1.935601e+00   -2.479586e-06
   8.00000   2   13.658310    1.897664e+00   -1.544923e-06
   8.00000   2   13.926120    1.861181e+00   -9.642870e-07
   8.00000   2   14.193930    1.826072e+00   -6.029974e-07
   8.00000   2   14.461740    1.792261e+00   -3.778074e-07
   8.00000   2   14.729550    1.759677e+00   -2.371952e-07
   8.00000   2   14.997360    1.728257e+00   -1.492293e-07
   8.00000   2   15.265170    1.697938e+00   -9.409020e-08
   8.00000   2   15.532980    1.668664e+00   -5.945701e-08
   8.00000   2   15.800790    1.640382e+00   -3.765759e-08
   8.00000   2   16.068600    1.613043e+00   -2.390624e-08
   8.00000   2   16.336410    1.586600e+00   -1.521225e-08
   8.00000   2   16.604220    1.561010e+00   -9.703044e-09
   8.00000   2   16.872030    1.536232e+00   -6.203827e-09
   8.00000   2   17.139840    1.512229e+00   -3.976015e-09
   8.00000   2   17.407650    1.488964e+00   -2.554274e-09
   8.00000   2   17.675460    1.466404e+00   -1.644780e-09
   8.00000   2   17.943270    1.444517e+00   -1.061584e-09
   8.00000   2   18.211080    1.423274e+00   -6.867329e-10
   8.00000   2   18.478890    1.402647e+00   -4.452305e-10
   8.00000   2   18.746700    1.382609e+00   -2.892802e-10
   8.00000   2   19.014510    1.363136e+00   -1.883473e-10
   8.00000   2   19.282320    1.344203e+00   -1.228780e-10
   8.00000   2   19.550130    1.325790e+00   -8.032078e-11
   8.00000   2   19.817940    1.307874e+00   -5.259982e-11
   8.00000   2   20.085750    1.290435e+00   -3.450684e-11
   8.00000   2   20.353560    1.273456e+00   -2.267526e-11
   8.00000   2   20.621370    1.256917e+00   -1.492403e-11
   8.00000   2   20.889180    1.240803e+00   -9.837128e-12
   9.00000   1    0.267810   -4.871089e+01   -7.696849e-01
   9.00000   1    0.535620   -4.862618e+01   -7.765689e-01
   9.00000   1    0.803430   -4.850052e+01   -7.880857e-01
   9.00000   1    1.071240   -4.831453e+01   -8.072974e-01
   9.00000   1    1.339050   -4.804007e+01   -8.392400e-01
   9.00000   1    1.606860   -4.763693e+01   -8.921298e-01
   9.00000   1    1.874670   -4.704874e+01   -9.792044e-01
   9.00000   1    2.142480   -4.619893e+01   -1.121354e+00
   9.00000   1    2.410290   -4.498837e+01   -1.350411e+00
   9.00000   1    2.678100   -4.329815e+01   -1.711994e+00
   9.00000   1    2.945910   -4.100319e+01   -2.264329e+00
   9.00000   1    3.213720   -3.800241e+01   -3.064854e+00
   9.00000   1    3.481530   -3.426646e+01   -4.131683e+00
   9.00000   1    3.749340   -2.988904e+01   -5.374217e+00
   9.00000   1    4.017150   -2.511026e+01   -6.528914e+00
   9.00000   1    4.284960   -2.027984e+01   -7.202289e+00
   9.00000   1    4.552770   -1.576256e+01   -7.090046e+00
   9.00000   1    4.820580   -1.183518e+01   -6.215207e+00
   9.00000   1    5.088390   -8.631339e+00   -4.911483e+00
   9.00000   1    5.356200   -6.150810e+00   -3.571958e+00
   9.00000   1    5.624010   -4.306878e+00   -2.444349e+00
   9.00000   1    5.891820   -2.977221e+00   -1.604232e+00
   9.00000   1    6.159630   -2.039288e+00   -1.024405e+00
   9.00000   1    6.427440   -1.387905e+00   -6.428747e-01
   9.00000   1    6.695250   -9.404077e-01   -3.991239e-01
   9.00000   1    6.963060   -6.352657e-01   -2.461840e-01
   9.00000   1    7.230870   -4.282512e-01   -1.512671e-01
   9.00000   1    7.498680   -2.882936e-01   -9.274438e-02
   9.00000   1    7.766490   -1.938928e-01   -5.679926e-02
   9.00000   1    8.034300   -1.303204e-01   -3.476924e-02
   9.00000   1    8.302110   -8.755420e-02   -2.128276e-02
   9.00000   1    8.569920   -5.880533e-02   -1.303052e-02
   9.00000   1    8.837730   -3.948866e-02   -7.981412e-03
   9.00000   1    9.105540   -2.651378e-02   -4.891519e-03
   9.00000   1    9.373350   -1.780053e-02   -2.999869e-03
   9.00000   1    9.641160   -1.195002e-02   -1.841185e-03
   9.00000   1    9.908970   -8.022091e-03   -1.131011e-03
   9.00000   1   10.176780   -5.385114e-03   -6.954207e-04
   9.00000   1   10.444590   -3.614885e-03   -4.280316e-04
   9.00000   1   10.712400   -2.426549e-03   -2.637475e-04
   9.00000   1   10.980210   -1.628846e-03   -1.627132e-04
   9.00000   1   11.248020   -1.093374e-03   -1.005119e-04
   9.00000   1   11.515830   -7.339318e-04   -6.217441e-05
   9.00000   1   11.783640   -4.926537e-04   -3.851639e-05
   9.00000   1   12.051450   -3.306946e-04   -2.389790e-05
   9.00000   1   12.319260   -2.219790e-04   -1.485235e-05
   9.00000   1   12.587070   -1.490035e-04   -9.246819e-06
   9.00000   1   12.854880   -1.000186e-04   -5.767552e-06
   9.00000   1   13.122690   -6.713747e-05   -3.604390e-06
   9.00000   1   13.390500   -4.506600e-05   -2.257099e-06
   9.00000   1   13.658310   -3.025053e-05   -1.416393e-06
   9.00000   1   13.926120   -2.030566e-05   -8.907677e-07
   9.00000   1   14.193930   -1.363016e-05   -5.614644e-07
   9.00000   1   14.461740   -9.149238e-06   -3.547183e-07
   9.00000   1   14.729550   -6.141420e-06   -2.246316e-07
   9.00000   1   14.997360   -4.122425e-06   -1.425942e-07
   9.00000   1   15.265170   -2.767175e-06   -9.073816e-08
   9.00000   1   15.532980   -1.857465e-06   -5.788193e-08
   9.00000   1   15.800790   -1.246822e-06   -3.701382e-08
   9.00000   1   16.068600   -8.369284e-07   -2.372741e-08
   9.00000   1   16.336410   -5.617877e-07   -1.524737e-08
   9.00000   1   16.604220   -3.770996e-07   -9.821657e-09
   9.00000   1   16.872030   -2.531279e-07   -6.341657e-09
   9.00000   1   17.139840   -1.699119e-07   -4.104185e-09
   9.00000   1   17.407650   -1.140533e-07   -2.662143e-09
   9.00000   1   17.675460   -7.655819e-08   -1.730559e-09
   9.00000   1   17.943270   -5.138964e-08   -1.127352e-09
   9.00000   1   18.211080   -3.449526e-08   -7.358936e-10
   9.00000   1   18.478890   -2.315492e-08   -4.813000e-10
   9.00000   1   18.746700   -1.554273e-08   -3.153719e-10
   9.00000   1   19.014510   -1.043305e-08   -2.070124e-10
   9.00000   1   19.282320   -7.003175e-09   -1.361117e-10
   9.00000   1   19.550130   -4.700877e-09   -8.963537e-11
   9.00000   1   19.817940   -3.155461e-09   -5.911638e-11
   9.00000   1   20.085750   -2.118101e-09   -3.904278e-11
   9.00000   1   20.353560   -1.421774e-09   -2.581899e-11
   9.00000   1   20.621370   -9.543649e-10   -1.709486e-11
   9.00000   1   20.889180   -6.406168e-10   -1.133138e-11
   9.00000   2    0.267810   -4.718169e+01   -7.060382e-01
   9.00000   2    0.535620   -4.711710e+01   -7.147969e-01
   9.00000   2    0.803430   -4.702732e+01   -7.293511e-01
   9.00000   2    1.071240   -4.689003e+01   -7.534801e-01
   9.00000   2    1.339050   -4.667290e+01   -7.933717e-01
   9.00000   2    1.606860   -4.632967e+01   -8.590782e-01
   9.00000   2    1.874670   -4.579553e+01   -9.667259e-01
   9.00000   2    2.142480   -4.498243e+01   -1.141655e+00
   9.00000   2    2.410290   -4.377636e+01   -1.422309e+00
   9.00000   2    2.678100   -4.204059e+01   -1.863512e+00
   9.00000   2    2.945910   -3.963128e+01   -2.534846e+00
   9.00000   2    3.213720   -3.643221e+01   -3.504355e+00
   9.00000   2    3.481530   -3.240960e+01   -4.792441e+00
   9.00000   2    3.749340   -2.767122e+01   -6.289643e+00
   9.00000   2    4.017150   -2.249319e+01   -7.681531e+00
   9.00000   2    4.284960   -1.727764e+01   -8.500918e+00
   9.00000   2    4.552770   -1.243308e+01   -8.387024e+00
   9.00000   2    4.820580   -8.233066e+00   -7.365857e+00
   9.00000   2    5.088390   -4.831797e+00   -5.830912e+00
   9.00000   2    5.356200   -2.234000e+00   -4.247594e+00
   9.00000   2    5.624010   -3.440029e-01   -2.911051e+00
   9.00000   2    5.891820    9.755520e-01   -1.913047e+00
   9.00000   2    6.159630    1.862859e+00   -1.222980e+00
   9.00000   2    6.427440    2.436587e+00   -7.682194e-01
   9.00000   2    6.695250    2.789883e+00   -4.773155e-01
   9.00000   2    6.963060    2.991885e+00   -2.945983e-01
   9.00000   2    7.230870    3.092074e+00   -1.811031e-01
