# Radial optical model potential from MARLEY KoningDelarocheOpticalModel
# Target: Z=18  A=40  nuclide=Ar40
# Energy grid: -8 to 20 MeV, 1 MeV step
# Radial grid: 0 to 21 fm, 0.26746 fm step
# l = 0 (j = l + 1/2, l.s = l)
# Columns: E(MeV)  k  r(fm)  Re(U)(MeV)  Im(U)(MeV)
  -1.00000   2    8.023800    3.067712e+00   -2.345145e-02
  -1.00000   2    8.291260    3.016808e+00   -1.432487e-02
  -1.00000   2    8.558720    2.954967e+00   -8.748441e-03
  -1.00000   2    8.826180    2.887298e+00   -5.342700e-03
  -1.00000   2    9.093640    2.817123e+00   -3.263083e-03
  -1.00000   2    9.361100    2.746569e+00   -1.993267e-03
  -1.00000   2    9.628560    2.676968e+00   -1.217859e-03
  -1.00000   2    9.896020    2.609124e+00   -7.442922e-04
  -1.00000   2   10.163480    2.543497e+00   -4.550108e-04
  -1.00000   2   10.430940    2.480322e+00   -2.782586e-04
  -1.00000   2   10.698400    2.419689e+00   -1.702316e-04
  -1.00000   2   10.965860    2.361597e+00   -1.041871e-04
  -1.00000   2   11.233320    2.305991e+00   -6.379501e-05
  -1.00000   2   11.500780    2.252783e+00   -3.908209e-05
  -1.00000   2   11.768240    2.201865e+00   -2.395560e-05
  -1.00000   2   12.035700    2.153124e+00   -1.469250e-05
  -1.00000   2   12.303160    2.106445e+00   -9.017094e-06
  -1.00000   2   12.570620    2.061712e+00   -5.537889e-06
  -1.00000   2   12.838080    2.018818e+00   -3.403726e-06
  -1.00000   2   13.105540    1.977656e+00   -2.093752e-06
  -1.00000   2   13.373000    1.938129e+00   -1.289096e-06
  -1.00000   2   13.640460    1.900144e+00   -7.944484e-07
  -1.00000   2   13.907920    1.863615e+00   -4.901160e-07
  -1.00000   2   14.175380    1.828460e+00   -3.027043e-07
  -1.00000   2   14.442840    1.794605e+00   -1.871803e-07
  -1.00000   2   14.710300    1.761979e+00   -1.158938e-07
  -1.00000   2   14.977760    1.730518e+00   -7.185477e-08
  -1.00000   2   15.245220    1.700160e+00   -4.461544e-08
  -1.00000   2   15.512680    1.670848e+00   -2.774516e-08
  -1.00000   2   15.780140    1.642529e+00   -1.728228e-08
  -1.00000   2   16.047600    1.615154e+00   -1.078362e-08
  -1.00000   2   16.315060    1.588676e+00   -6.740881e-09
  -1.00000   2   16.582520    1.563053e+00   -4.221762e-09
  -1.00000   2   16.849980    1.538242e+00   -2.649301e-09
  -1.00000   2   17.117440    1.514208e+00   -1.665953e-09
  -1.00000   2   17.384900    1.490912e+00   -1.049829e-09
  -1.00000   2   17.652360    1.468323e+00   -6.630211e-10
  -1.00000   2   17.919820    1.446407e+00   -4.196749e-10
  -1.00000   2   18.187280    1.425137e+00   -2.662540e-10
  -1.00000   2   18.454740    1.404483e+00   -1.693140e-10
  -1.00000   2   18.722200    1.384419e+00   -1.079233e-10
  -1.00000   2   18.989660    1.364920e+00   -6.895574e-11
  -1.00000   2   19.257120    1.345962e+00   -4.416317e-11
  -1.00000   2   19.524580    1.327525e+00   -2.835189e-11
  -1.00000   2   19.792040    1.309585e+00   -1.824434e-11
  -1.00000   2   20.059500    1.292124e+00   -1.176755e-11
  -1.00000   2   20.326960    1.275122e+00   -7.607455e-12
  -1.00000   2   20.594420    1.258562e+00   -4.929090e-12
  -1.00000   2   20.861880    1.242427e+00   -3.200687e-12
  -1.00000   2   21.129340    1.226700e+00   -2.082767e-12
   0.00000   1    0.267460   -5.204475e+01   -2.328317e-01
   0.00000   1    0.534920   -5.195443e+01   -2.384108e-01
   0.00000   1    0.802380   -5.182052e+01   -2.476305e-01
   0.00000   1    1.069840   -5.162242e+01   -2.628416e-01
   0.00000   1    1.337300   -5.133023e+01   -2.878828e-01
   0.00000   1    1.604760   -5.090125e+01   -3.289753e-01
   0.00000   1    1.872220   -5.027562e+01   -3.960808e-01
   0.00000   1    2.139680   -4.937206e+01   -5.048312e-01
   0.00000   1    2.407140   -4.808529e+01   -6.789268e-01
   0.00000   1    2.674600   -4.628896e+01   -9.521898e-01
   0.00000   1    2.942060   -4.384984e+01   -1.367684e+00
   0.00000   1    3.209520   -4.065970e+01   -1.967972e+00
   0.00000   1    3.476980   -3.668569e+01   -2.767196e+00
   0.00000   1    3.744440   -3.202507e+01   -3.700691e+00
   0.00000   1    4.011900   -2.693075e+01   -4.577702e+00
   0.00000   1    4.279360   -2.177354e+01   -5.110639e+00
   0.00000   1    4.546820   -1.694256e+01   -5.072553e+00
   0.00000   1    4.814280   -1.273526e+01   -4.472423e+00
   0.00000   1    5.081740   -9.297471e+00   -3.548423e+00
   0.00000   1    5.349200   -6.631860e+00   -2.587369e+00
   0.00000   1    5.616660   -4.647754e+00   -1.773228e+00
   0.00000   1    5.884120   -3.215391e+00   -1.164511e+00
   0.00000   1    6.151580   -2.204012e+00   -7.435924e-01
   0.00000   1    6.419040   -1.501013e+00   -4.663934e-01
   0.00000   1    6.686500   -1.017684e+00   -2.892785e-01
   0.00000   1    6.953960   -6.878771e-01   -1.781961e-01
   0.00000   1    7.221420   -4.639844e-01   -1.093139e-01
   0.00000   1    7.488880   -3.125233e-01   -6.689305e-02
   0.00000   1    7.756340   -2.103036e-01   -4.087606e-02
   0.00000   1    8.023800   -1.414267e-01   -2.495867e-02
   0.00000   1    8.291260   -9.506661e-02   -1.523401e-02
   0.00000   1    8.558720   -6.388484e-02   -9.297362e-03
   0.00000   1    8.826180   -4.292224e-02   -5.674539e-03
   0.00000   1    9.093640   -2.883432e-02   -3.463990e-03
   0.00000   1    9.361100   -1.936862e-02   -2.115114e-03
   0.00000   1    9.628560   -1.300953e-02   -1.291904e-03
   0.00000   1    9.896020   -8.737906e-03   -7.893865e-04
   0.00000   1   10.163480   -5.868692e-03   -4.825410e-04
   0.00000   1   10.430940   -3.941554e-03   -2.951107e-04
   0.00000   1   10.698400   -2.647210e-03   -1.805773e-04
   0.00000   1   10.965860   -1.777894e-03   -1.105583e-04
   0.00000   1   11.233320   -1.194045e-03   -6.773175e-05
   0.00000   1   11.500780   -8.019257e-04   -4.152323e-05
   0.00000   1   11.768240   -5.385753e-04   -2.547499e-05
   0.00000   1   12.035700   -3.617080e-04   -1.564186e-05
   0.00000   1   12.303160   -2.429233e-04   -9.612677e-06
   0.00000   1   12.570620   -1.631473e-04   -5.913065e-06
   0.00000   1   12.838080   -1.095697e-04   -3.641048e-06
   0.00000   1   13.105540   -7.358698e-05   -2.244501e-06
   0.00000   1   13.373000   -4.942098e-05   -1.385253e-06
   0.00000   1   13.640460   -3.319110e-05   -8.560349e-07
   0.00000   1   13.907920   -2.229112e-05   -5.297190e-07
   0.00000   1   14.175380   -1.497070e-05   -3.282698e-07
   0.00000   1   14.442840   -1.005431e-05   -2.037453e-07
   0.00000   1   14.710300   -6.752465e-06   -1.266649e-07
   0.00000   1   14.977760   -4.534950e-06   -7.888190e-08
   0.00000   1   15.245220   -3.045669e-06   -4.921427e-08
   0.00000   1   15.512680   -2.045469e-06   -3.076355e-08
   0.00000   1   15.780140   -1.373735e-06   -1.926865e-08
   0.00000   1   16.047600   -9.225992e-07   -1.209404e-08
   0.00000   1   16.315060   -6.196169e-07   -7.607295e-09
   0.00000   1   16.582520   -4.161342e-07   -4.795770e-09
   0.00000   1   16.849980   -2.794753e-07   -3.030279e-09
   0.00000   1   17.117440   -1.876954e-07   -1.919226e-09
   0.00000   1   17.384900   -1.260561e-07   -1.218449e-09
   0.00000   1   17.652360   -8.465915e-08   -7.754267e-10
   0.00000   1   17.919820   -5.685701e-08   -4.946923e-10
   0.00000   1   18.187280   -3.818512e-08   -3.163694e-10
   0.00000   1   18.454740   -2.564509e-08   -2.028231e-10
   0.00000   1   18.722200   -1.722322e-08   -1.303460e-10
   0.00000   1   18.989660   -1.156710e-08   -8.396988e-11
   0.00000   1   19.257120   -7.768456e-09   -5.422240e-11
   0.00000   1   19.524580   -5.217288e-09   -3.509477e-11
   0.00000   1   19.792040   -3.503926e-09   -2.276614e-11
   0.00000   1   20.059500   -2.353234e-09   -1.480100e-11
   0.00000   1   20.326960   -1.580430e-09   -9.643075e-12
   0.00000   1   20.594420   -1.061415e-09   -6.295467e-12
   0.00000   1   20.861880   -7.128457e-10   -4.118050e-12
   0.00000   1   21.129340   -4.787465e-10   -2.698782e-12
   0.00000   2    0.267460   -5.100238e+01   -1.644062e-01
   0.00000   2    0.534920   -5.093128e+01   -1.697742e-01
   0.00000   2    0.802380   -5.083190e+01   -1.786152e-01
   0.00000   2    1.069840   -5.068053e+01   -1.931551e-01
   0.00000   2    1.337300   -5.044283e+01   -2.170187e-01
   0.00000   2    1.604760   -5.006967e+01   -2.560646e-01
   0.00000   2    1.872220   -4.949227e+01   -3.196477e-01
   0.00000   2    2.139680   -4.861715e+01   -4.224048e-01
   0.00000   2    2.407140   -4.732328e+01   -5.864564e-01
   0.00000   2    2.674600   -4.546539e+01   -8.432548e-01
   0.00000   2    2.942060   -4.289032e+01   -1.232661e+00
   0.00000   2    3.209520   -3.947363e+01   -1.793770e+00
   0.00000   2    3.476980   -3.517756e+01   -2.538984e+00
   0.00000   2    3.744440   -3.011391e+01   -3.407636e+00
   0.00000   2    4.011900   -2.457347e+01   -4.222984e+00
   0.00000   2    4.279360   -1.898255e+01   -4.719852e+00
   0.00000   2    4.546820   -1.377833e+01   -4.689416e+00
   0.00000   2    4.814280   -9.257884e+00   -4.139634e+00
   0.00000   2    5.081740   -5.588816e+00   -3.289150e+00
   0.00000   2    5.349200   -2.779187e+00   -2.402117e+00
   0.00000   2    5.616660   -7.287959e-01   -1.648902e+00
   0.00000   2    5.884120    7.082322e-01   -1.084528e+00
   0.00000   2    6.151580    1.679494e+00   -6.935139e-01
   0.00000   2    6.419040    2.312172e+00   -4.355607e-01
   0.00000   2    6.686500    2.706340e+00   -2.704856e-01
   0.00000   2    6.953960    2.936428e+00   -1.668083e-01
   0.00000   2    7.221420    3.055790e+00   -1.024355e-01
   0.00000   2    7.488880    3.101738e+00   -6.274493e-02
   0.00000   2    7.756340    3.099914e+00   -3.837581e-02
   0.00000   2    8.023800    3.067712e+00   -2.345145e-02
   0.00000   2    8.291260    3.016808e+00   -1.432487e-02
   0.00000   2    8.558720    2.954967e+00   -8.748441e-03
   0.00000   2    8.826180    2.887298e+00   -5.342700e-03
   0.00000   2    9.093640    2.817123e+00   -3.263083e-03
   0.00000   2    9.361100    2.746569e+00   -1.993267e-03
   0.00000   2    9.628560    2.676968e+00   -1.217859e-03
   0.00000   2    9.896020    2.609124e+00   -7.442922e-04
   0.00000   2   10.163480    2.543497e+00   -4.550108e-04
   0.00000   2   10.430940    2.480322e+00   -2.782586e-04
   0.00000   2   10.698400    2.419689e+00   -1.702316e-04
   0.00000   2   10.965860    2.361597e+00   -1.041871e-04
   0.00000   2   11.233320    2.305991e+00   -6.379501e-05
   0.00000   2   11.500780    2.252783e+00   -3.908209e-05
   0.00000   2   11.768240    2.201865e+00   -2.395560e-05
   0.00000   2   12.035700    2.153124e+00   -1.469250e-05
   0.00000   2   12.303160    2.106445e+00   -9.017094e-06
   0.00000   2   12.570620    2.061712e+00   -5.537889e-06
   0.00000   2   12.838080    2.018818e+00   -3.403726e-06
   0.00000   2   13.105540    1.977656e+00   -2.093752e-06
   0.00000   2   13.373000    1.938129e+00   -1.289096e-06
   0.00000   2   13.640460    1.900144e+00   -7.944484e-07
   0.00000   2   13.907920    1.863615e+00   -4.901160e-07
   0.00000   2   14.175380    1.828460e+00   -3.027043e-07
   0.00000   2   14.442840    1.794605e+00   -1.871803e-07
   0.00000   2   14.710300    1.761979e+00   -1.158938e-07
   0.00000   2   14.977760    1.730518e+00   -7.185477e-08
   0.00000   2   15.245220    1.700160e+00   -4.461544e-08
   0.00000   2   15.512680    1.670848e+00   -2.774516e-08
   0.00000   2   15.780140    1.642529e+00   -1.728228e-08
   0.00000   2   16.047600    1.615154e+00   -1.078362e-08
   0.00000   2   16.315060    1.588676e+00   -6.740881e-09
   0.00000   2   16.582520    1.563053e+00   -4.221762e-09
   0.00000   2   16.849980    1.538242e+00   -2.649301e-09
   0.00000   2   17.117440    1.514208e+00   -1.665953e-09
   0.00000   2   17.384900    1.490912e+00   -1.049829e-09
   0.00000   2   17.652360    1.468323e+00   -6.630211e-10
   0.00000   2   17.919820    1.446407e+00   -4.196749e-10
   0.00000   2   18.187280    1.425137e+00   -2.662540e-10
   0.00000   2   18.454740    1.404483e+00   -1.693140e-10
   0.00000   2   18.722200    1.384419e+00   -1.079233e-10
   0.00000   2   18.989660    1.364920e+00   -6.895574e-11
   0.00000   2   19.257120    1.345962e+00   -4.416317e-11
   0.00000   2   19.524580    1.327525e+00   -2.835189e-11
   0.00000   2   19.792040    1.309585e+00   -1.824434e-11
   0.00000   2   20.059500    1.292124e+00   -1.176755e-11
   0.00000   2   20.326960    1.275122e+00   -7.607455e-12
   0.00000   2   20.594420    1.258562e+00   -4.929090e-12
   0.00000   2   20.861880    1.242427e+00   -3.200687e-12
   0.00000   2   21.129340    1.226700e+00   -2.082767e-12
   1.00000   1    0.267460   -5.166588e+01   -2.784993e-01
   1.00000   1    0.534920   -5.157621e+01   -2.844854e-01
   1.00000   1    0.802380   -5.144329e+01   -2.943855e-01
   1.00000   1    1.069840   -5.124662e+01   -3.107311e-01
   1.00000   1    1.337300   -5.095656e+01   -3.376572e-01
   1.00000   1    1.604760   -5.053070e+01   -3.818689e-01
   1.00000   1    1.872220   -4.990963e+01   -4.541067e-01
   1.00000   1    2.139680   -4.901265e+01   -5.712311e-01
   1.00000   1    2.407140   -4.773524e+01   -7.588144e-01
   1.00000   1    2.674600   -4.595198e+01   -1.053363e+00
   1.00000   1    2.942060   -4.353062e+01   -1.501371e+00
   1.00000   1    3.209520   -4.036370e+01   -2.148806e+00
   1.00000   1    3.476980   -3.641863e+01   -3.010942e+00
   1.00000   1    3.744440   -3.179193e+01   -4.017908e+00
   1.00000   1    4.011900   -2.673470e+01   -4.963577e+00
   1.00000   1    4.279360   -2.161504e+01   -5.537177e+00
   1.00000   1    4.546820   -1.681923e+01   -5.493513e+00
   1.00000   1    4.814280   -1.264255e+01   -4.842447e+00
   1.00000   1    5.081740   -9.229788e+00   -3.841586e+00
   1.00000   1    5.349200   -6.583582e+00   -2.801056e+00
   1.00000   1    5.616660   -4.613919e+00   -1.919729e+00
   1.00000   1    5.884120   -3.191983e+00   -1.260805e+00
   1.00000   1    6.151580   -2.187967e+00   -8.051577e-01
   1.00000   1    6.419040   -1.490086e+00   -5.050691e-01
   1.00000   1    6.686500   -1.010275e+00   -3.133115e-01
   1.00000   1    6.953960   -6.828695e-01   -1.930318e-01
   1.00000   1    7.221420   -4.606067e-01   -1.184364e-01
   1.00000   1    7.488880   -3.102482e-01   -7.249013e-02
   1.00000   1    7.756340   -2.087727e-01   -4.430618e-02
   1.00000   1    8.023800   -1.403972e-01   -2.705977e-02
   1.00000   1    8.291260   -9.437455e-02   -1.652096e-02
   1.00000   1    8.558720   -6.341977e-02   -1.008580e-02
   1.00000   1    8.826180   -4.260978e-02   -6.157773e-03
   1.00000   1    9.093640   -2.862442e-02   -3.760330e-03
   1.00000   1    9.361100   -1.922762e-02   -2.296965e-03
   1.00000   1    9.628560   -1.291483e-02   -1.403584e-03
   1.00000   1    9.896020   -8.674296e-03   -8.580312e-04
   1.00000   1   10.163480   -5.825970e-03   -5.247736e-04
   1.00000   1   10.430940   -3.912861e-03   -3.211202e-04
   1.00000   1   10.698400   -2.627939e-03   -1.966134e-04
   1.00000   1   10.965860   -1.764951e-03   -1.204571e-04
   1.00000   1   11.233320   -1.185353e-03   -7.385000e-05
   1.00000   1   11.500780   -7.960879e-04   -4.530998e-05
   1.00000   1   11.768240   -5.346547e-04   -2.782214e-05
   1.00000   1   12.035700   -3.590748e-04   -1.709898e-05
   1.00000   1   12.303160   -2.411549e-04   -1.051875e-05
   1.00000   1   12.570620   -1.619597e-04   -6.477467e-06
   1.00000   1   12.838080   -1.087721e-04   -3.993266e-06
   1.00000   1   13.105540   -7.305129e-05   -2.464730e-06
   1.00000   1   13.373000   -4.906121e-05   -1.523231e-06
   1.00000   1   13.640460   -3.294947e-05   -9.426624e-07
   1.00000   1   13.907920   -2.212884e-05   -5.842251e-07
   1.00000   1   14.175380   -1.486171e-05   -3.626419e-07
   1.00000   1   14.442840   -9.981116e-06   -2.254707e-07
   1.00000   1   14.710300   -6.703309e-06   -1.404291e-07
   1.00000   1   14.977760   -4.501937e-06   -8.762319e-08
   1.00000   1   15.245220   -3.023497e-06   -5.477910e-08
   1.00000   1   15.512680   -2.030578e-06   -3.431488e-08
   1.00000   1   15.780140   -1.363735e-06   -2.154058e-08
   1.00000   1   16.047600   -9.158829e-07   -1.355105e-08
   1.00000   1   16.315060   -6.151062e-07   -8.543962e-09
   1.00000   1   16.582520   -4.131048e-07   -5.399373e-09
   1.00000   1   16.849980   -2.774408e-07   -3.420172e-09
   1.00000   1   17.117440   -1.863290e-07   -2.171657e-09
   1.00000   1   17.384900   -1.251384e-07   -1.382253e-09
   1.00000   1   17.652360   -8.404285e-08   -8.819518e-10
   1.00000   1   17.919820   -5.644311e-08   -5.641146e-10
   1.00000   1   18.187280   -3.790714e-08   -3.617039e-10
   1.00000   1   18.454740   -2.545840e-08   -2.324855e-10
   1.00000   1   18.722200   -1.709784e-08   -1.497901e-10
   1.00000   1   18.989660   -1.148290e-08   -9.673838e-11
   1.00000   1   19.257120   -7.711904e-09   -6.262122e-11
   1.00000   1   19.524580   -5.179308e-09   -4.062805e-11
   1.00000   1   19.792040   -3.478419e-09   -2.641699e-11
   1.00000   1   20.059500   -2.336103e-09   -1.721319e-11
   1.00000   1   20.326960   -1.568925e-09   -1.123894e-11
   1.00000   1   20.594420   -1.053689e-09   -7.352554e-12
   1.00000   1   20.861880   -7.076563e-10   -4.819050e-12
   1.00000   1   21.129340   -4.752614e-10   -3.164137e-12
   1.00000   2    0.267460   -5.056936e+01   -2.072603e-01
   1.00000   2    0.534920   -5.049901e+01   -2.133721e-01
   1.00000   2    0.802380   -5.040074e+01   -2.234437e-01
   1.00000   2    1.069840   -5.025102e+01   -2.400156e-01
   1.00000   2    1.337300   -5.001575e+01   -2.672261e-01
   1.00000   2    1.604760   -4.964617e+01   -3.117664e-01
   1.00000   2    1.872220   -4.907397e+01   -3.843233e-01
   1.00000   2    2.139680   -4.820637e+01   -5.016224e-01
   1.00000   2    2.407140   -4.692321e+01   -6.889473e-01
   1.00000   2    2.674600   -4.508026e+01   -9.822565e-01
   1.00000   2    2.942060   -4.252549e+01   -1.427131e+00
   1.00000   2    3.209520   -3.913534e+01   -2.068286e+00
   1.00000   2    3.476980   -3.487233e+01   -2.919906e+00
   1.00000   2    3.744440   -2.984746e+01   -3.912579e+00
   1.00000   2    4.011900   -2.434940e+01   -4.844073e+00
   1.00000   2    4.279360   -1.880139e+01   -5.410968e+00
   1.00000   2    4.546820   -1.363736e+01   -5.374358e+00
   1.00000   2    4.814280   -9.151925e+00   -4.743461e+00
   1.00000   2    5.081740   -5.511460e+00   -3.768620e+00
   1.00000   2    5.349200   -2.724009e+00   -2.752224e+00
   1.00000   2    5.616660   -6.901259e-01   -1.889263e+00
   1.00000   2    5.884120    7.349848e-01   -1.242678e+00
   1.00000   2    6.151580    1.697832e+00   -7.946989e-01
   1.00000   2    6.419040    2.324661e+00   -4.991526e-01
   1.00000   2    6.686500    2.714808e+00   -3.100078e-01
   1.00000   2    6.953960    2.942151e+00   -1.912037e-01
   1.00000   2    7.221420    3.059651e+00   -1.174318e-01
   1.00000   2    7.488880    3.104338e+00   -7.194096e-02
   1.00000   2    7.756340    3.101664e+00   -4.400727e-02
   1.00000   2    8.023800    3.068888e+00   -2.689756e-02
   1.00000   2    8.291260    3.017599e+00   -1.643303e-02
   1.00000   2    8.558720    2.955499e+00   -1.003807e-02
   1.00000   2    8.826180    2.887655e+00   -6.131711e-03
   1.00000   2    9.093640    2.817363e+00   -3.745935e-03
   1.00000   2    9.361100    2.746730e+00   -2.288861e-03
   1.00000   2    9.628560    2.677076e+00   -1.398894e-03
   1.00000   2    9.896020    2.609197e+00   -8.552194e-04
   1.00000   2   10.163480    2.543546e+00   -5.230173e-04
   1.00000   2   10.430940    2.480355e+00   -3.199766e-04
   1.00000   2   10.698400    2.419711e+00   -1.958400e-04
   1.00000   2   10.965860    2.361612e+00   -1.199180e-04
   1.00000   2   11.233320    2.306001e+00   -7.346583e-05
   1.00000   2   11.500780    2.252789e+00   -4.503242e-05
   1.00000   2   11.768240    2.201869e+00   -2.762011e-05
   1.00000   2   12.035700    2.153127e+00   -1.695152e-05
   1.00000   2   12.303160    2.106447e+00   -1.041117e-05
   1.00000   2   12.570620    2.061714e+00   -6.399176e-06
   1.00000   2   12.838080    2.018819e+00   -3.936499e-06
   1.00000   2   13.105540    1.977657e+00   -2.423744e-06
   1.00000   2   13.373000    1.938130e+00   -1.493775e-06
   1.00000   2   13.640460    1.900144e+00   -9.215897e-07
   1.00000   2   13.907920    1.863615e+00   -5.692172e-07
   1.00000   2   14.175380    1.828460e+00   -3.519993e-07
   1.00000   2   14.442840    1.794605e+00   -2.179542e-07
   1.00000   2   14.710300    1.761980e+00   -1.351407e-07
   1.00000   2   14.977760    1.730518e+00   -8.391555e-08
   1.00000   2   15.245220    1.700160e+00   -5.218828e-08
   1.00000   2   15.512680    1.670848e+00   -3.250998e-08
   1.00000   2   15.780140    1.642529e+00   -2.028673e-08
   1.00000   2   16.047600    1.615154e+00   -1.268227e-08
   1.00000   2   16.315060    1.588676e+00   -7.943441e-09
   1.00000   2   16.582520    1.563053e+00   -4.985196e-09
   1.00000   2   16.849980    1.538242e+00   -3.135096e-09
   1.00000   2   17.117440    1.514208e+00   -1.975811e-09
   1.00000   2   17.384900    1.490912e+00   -1.247940e-09
   1.00000   2   17.652360    1.468323e+00   -7.899868e-10
   1.00000   2   17.919820    1.446407e+00   -5.012382e-10
   1.00000   2   18.187280    1.425137e+00   -3.187740e-10
   1.00000   2   18.454740    1.404483e+00   -2.032112e-10
   1.00000   2   18.722200    1.384419e+00   -1.298509e-10
   1.00000   2   18.989660    1.364920e+00   -8.317201e-11
   1.00000   2   19.257120    1.345962e+00   -5.339999e-11
   1.00000   2   19.524580    1.327525e+00   -3.436600e-11
   1.00000   2   19.792040    1.309585e+00   -2.216809e-11
   1.00000   2   20.059500    1.292124e+00   -1.433250e-11
   1.00000   2   20.326960    1.275122e+00   -9.287280e-12
   1.00000   2   20.594420    1.258562e+00   -6.031195e-12
   1.00000   2   20.861880    1.242427e+00   -3.924985e-12
   1.00000   2   21.129340    1.226700e+00   -2.559535e-12
   2.00000   1    0.267460   -5.128912e+01   -3.278778e-01
   2.00000   1    0.534920   -5.120011e+01   -3.341919e-01
   2.00000   1    0.802380   -5.106815e+01   -3.446440e-01
   2.00000   1    1.069840   -5.087292e+01   -3.619148e-01
   2.00000   1    1.337300   -5.058498e+01   -3.903857e-01
   2.00000   1    1.604760   -5.016223e+01   -4.371647e-01
   2.00000   1    1.872220   -4.954568e+01   -5.136429e-01
   2.00000   1    2.139680   -4.865524e+01   -6.377097e-01
   2.00000   1    2.407140   -4.738715e+01   -8.365092e-01
   2.00000   1    2.674600   -4.561690e+01   -1.148805e+00
   2.00000   1    2.942060   -4.321319e+01   -1.623986e+00
   2.00000   1    3.209520   -4.006937e+01   -2.310892e+00
   2.00000   1    3.476980   -3.615306e+01   -3.225754e+00
   2.00000   1    3.744440   -3.156010e+01   -4.294292e+00
   2.00000   1    4.011900   -2.653975e+01   -5.297350e+00
   2.00000   1    4.279360   -2.145742e+01   -5.904505e+00
   2.00000   1    4.546820   -1.669658e+01   -5.855119e+00
   2.00000   1    4.814280   -1.255036e+01   -5.159863e+00
   2.00000   1    5.081740   -9.162483e+00   -4.092908e+00
   2.00000   1    5.349200   -6.535574e+00   -2.984216e+00
   2.00000   1    5.616660   -4.580274e+00   -2.045321e+00
   2.00000   1    5.884120   -3.168707e+00   -1.343388e+00
   2.00000   1    6.151580   -2.172012e+00   -8.579872e-01
   2.00000   1    6.419040   -1.479220e+00   -5.382805e-01
   2.00000   1    6.686500   -1.002908e+00   -3.339662e-01
   2.00000   1    6.953960   -6.778900e-01   -2.057941e-01
   2.00000   1    7.221420   -4.572480e-01   -1.262923e-01
   2.00000   1    7.488880   -3.079858e-01   -7.731569e-02
   2.00000   1    7.756340   -2.072503e-01   -4.726728e-02
   2.00000   1    8.023800   -1.393734e-01   -2.887612e-02
   2.00000   1    8.291260   -9.368636e-02   -1.763519e-02
   2.00000   1    8.558720   -6.295731e-02   -1.076957e-02
   2.00000   1    8.826180   -4.229907e-02   -6.577619e-03
   2.00000   1    9.093640   -2.841569e-02   -4.018306e-03
   2.00000   1    9.361100   -1.908741e-02   -2.455612e-03
   2.00000   1    9.628560   -1.282065e-02   -1.501239e-03
   2.00000   1    9.896020   -8.611042e-03   -9.182053e-04
   2.00000   1   10.163480   -5.783486e-03   -5.618943e-04
   2.00000   1   10.430940   -3.884328e-03   -3.440477e-04
   2.00000   1   10.698400   -2.608776e-03   -2.107932e-04
   2.00000   1   10.965860   -1.752081e-03   -1.292391e-04
   2.00000   1   11.233320   -1.176709e-03   -7.929722e-05
   2.00000   1   11.500780   -7.902827e-04   -4.869412e-05
   2.00000   1   11.768240   -5.307559e-04   -2.992813e-05
   2.00000   1   12.035700   -3.564564e-04   -1.841191e-05
   2.00000   1   12.303160   -2.393964e-04   -1.133880e-05
   2.00000   1   12.570620   -1.607786e-04   -6.990680e-06
   2.00000   1   12.838080   -1.079789e-04   -4.315109e-06
   2.00000   1   13.105540   -7.251859e-05   -2.666992e-06
   2.00000   1   13.373000   -4.870345e-05   -1.650623e-06
   2.00000   1   13.640460   -3.270920e-05   -1.023081e-06
   2.00000   1   13.907920   -2.196748e-05   -6.351089e-07
   2.00000   1   14.175380   -1.475334e-05   -3.949146e-07
   2.00000   1   14.442840   -9.908332e-06   -2.459888e-07
   2.00000   1   14.710300   -6.654428e-06   -1.535057e-07
   2.00000   1   14.977760   -4.469108e-06   -9.597765e-08
   2.00000   1   15.245220   -3.001449e-06   -6.012975e-08
   2.00000   1   15.512680   -2.015771e-06   -3.775010e-08
   2.00000   1   15.780140   -1.353790e-06   -2.375141e-08
   2.00000   1   16.047600   -9.092042e-07   -1.497728e-08
   2.00000   1   16.315060   -6.106208e-07   -9.466204e-09
   2.00000   1   16.582520   -4.100924e-07   -5.997086e-09
   2.00000   1   16.849980   -2.754177e-07   -3.808418e-09
   2.00000   1   17.117440   -1.849703e-07   -2.424388e-09
   2.00000   1   17.384900   -1.242259e-07   -1.547111e-09
   2.00000   1   17.652360   -8.343000e-08   -9.897053e-10
   2.00000   1   17.919820   -5.603152e-08   -6.346780e-10
   2.00000   1   18.187280   -3.763072e-08   -4.079972e-10
   2.00000   1   18.454740   -2.527276e-08   -2.629086e-10
   2.00000   1   18.722200   -1.697316e-08   -1.698164e-10
   2.00000   1   18.989660   -1.139916e-08   -1.099411e-10
   2.00000   1   19.257120   -7.655667e-09   -7.133799e-11
   2.00000   1   19.524580   -5.141540e-09   -4.639088e-11
   2.00000   1   19.792040   -3.453054e-09   -3.023174e-11
   2.00000   1   20.059500   -2.319068e-09   -1.974138e-11
   2.00000   1   20.326960   -1.557484e-09   -1.291631e-11
   2.00000   1   20.594420   -1.046005e-09   -8.466572e-12
   2.00000   1   20.861880   -7.024960e-10   -5.559618e-12
   2.00000   1   21.129340   -4.717957e-10   -3.656876e-12
   2.00000   2    0.267460   -5.013847e+01   -2.546794e-01
   2.00000   2    0.534920   -5.006887e+01   -2.614403e-01
   2.00000   2    0.802380   -4.997171e+01   -2.725883e-01
   2.00000   2    1.069840   -4.982363e+01   -2.909417e-01
